dstport,protocol,tag
51594,tcp,tag_945
48871,tcp,tag_232
42193,udp,tag_191
56146,tcp,tag_665
11571,udp,tag_263
40421,tcp,tag_199
36484,icmp,tag_793
60934,icmp,tag_642
29806,tcp,tag_157
54123,tcp,tag_247
8535,tcp,tag_971
2391,udp,tag_466
11970,tcp,tag_28
47161,icmp,tag_335
38008,udp,tag_698
41720,tcp,tag_215
24500,icmp,tag_780
11041,icmp,tag_949
893,udp,tag_143
6398,tcp,tag_60
51251,udp,tag_989
32002,tcp,tag_446
61508,icmp,tag_705
13432,udp,tag_184
2789,udp,tag_860
27639,tcp,tag_917
514,icmp,tag_227
64878,tcp,tag_399
26495,udp,tag_324
17188,udp,tag_866
11940,udp,tag_186
55825,icmp,tag_193
1395,tcp,tag_525
9359,tcp,tag_555
40777,icmp,tag_422
13022,tcp,tag_2
41251,tcp,tag_105
16389,udp,tag_992
228,tcp,tag_369
35930,tcp,tag_866
41447,icmp,tag_104
39375,udp,tag_565
58428,icmp,tag_644
62255,icmp,tag_580
16821,icmp,tag_438
2086,udp,tag_105
34429,icmp,tag_498
39565,udp,tag_361
48388,tcp,tag_145
57987,tcp,tag_898
51566,tcp,tag_21
54005,udp,tag_531
50489,tcp,tag_75
14514,icmp,tag_501
63893,udp,tag_7
2486,udp,tag_635
28018,tcp,tag_75
50809,udp,tag_765
35694,tcp,tag_887
28948,tcp,tag_356
26107,tcp,tag_612
61638,tcp,tag_101
26222,udp,tag_190
54175,tcp,tag_737
9126,icmp,tag_459
27046,icmp,tag_554
56072,icmp,tag_416
62848,udp,tag_629
52677,udp,tag_312
31522,icmp,tag_723
31275,icmp,tag_127
2861,tcp,tag_336
37529,icmp,tag_428
18082,udp,tag_946
9385,icmp,tag_742
25354,tcp,tag_228
27518,tcp,tag_925
137,icmp,tag_25
37709,udp,tag_438
120,udp,tag_145
9057,tcp,tag_515
22246,icmp,tag_354
50992,udp,tag_953
21745,udp,tag_917
62312,icmp,tag_555
44972,tcp,tag_998
48387,tcp,tag_352
18393,udp,tag_429
41031,udp,tag_221
34224,icmp,tag_871
57609,udp,tag_5
34983,udp,tag_52
18844,tcp,tag_915
18178,tcp,tag_29
39955,icmp,tag_82
18462,tcp,tag_761
39504,icmp,tag_535
17193,icmp,tag_368
30852,tcp,tag_123
22147,icmp,tag_418
32605,tcp,tag_72
45911,tcp,tag_226
4796,icmp,tag_903
35283,udp,tag_892
13457,icmp,tag_689
26492,tcp,tag_413
37154,udp,tag_241
16881,udp,tag_515
42765,udp,tag_723
45480,tcp,tag_806
722,icmp,tag_730
36576,tcp,tag_840
46529,tcp,tag_431
14733,tcp,tag_156
4694,icmp,tag_866
2000,tcp,tag_569
45146,tcp,tag_933
39987,icmp,tag_201
50076,tcp,tag_379
60507,icmp,tag_318
48933,udp,tag_322
2889,tcp,tag_28
8137,tcp,tag_592
18026,udp,tag_695
31414,icmp,tag_402
15988,icmp,tag_560
45253,udp,tag_855
36013,icmp,tag_857
23817,udp,tag_500
6129,tcp,tag_27
59799,tcp,tag_683
1364,udp,tag_638
50925,icmp,tag_938
50412,udp,tag_872
3342,tcp,tag_58
49298,tcp,tag_595
29054,tcp,tag_918
3171,udp,tag_184
25004,udp,tag_495
20595,tcp,tag_605
7575,udp,tag_377
12254,tcp,tag_290
3250,icmp,tag_8
61178,udp,tag_271
8225,tcp,tag_347
41267,udp,tag_440
61628,icmp,tag_475
53088,tcp,tag_487
43968,icmp,tag_622
23866,udp,tag_922
7469,tcp,tag_668
1663,icmp,tag_591
41872,icmp,tag_344
46893,tcp,tag_744
62631,tcp,tag_280
37530,icmp,tag_137
14608,udp,tag_196
33641,udp,tag_850
60799,tcp,tag_885
34550,tcp,tag_895
4706,tcp,tag_557
48701,udp,tag_123
52558,icmp,tag_959
25715,udp,tag_705
59539,icmp,tag_792
12425,udp,tag_77
57821,icmp,tag_641
48444,tcp,tag_925
36352,udp,tag_227
39413,udp,tag_257
42248,icmp,tag_731
26988,icmp,tag_951
31048,udp,tag_841
42229,icmp,tag_455
48035,udp,tag_618
5640,udp,tag_356
49639,tcp,tag_99
27919,tcp,tag_303
64487,icmp,tag_799
43819,udp,tag_857
23131,icmp,tag_772
12901,tcp,tag_46
61048,udp,tag_410
43296,udp,tag_480
6989,icmp,tag_969
31413,icmp,tag_868
16073,udp,tag_809
44223,icmp,tag_949
13486,icmp,tag_278
2484,icmp,tag_589
62310,udp,tag_99
61681,tcp,tag_538
51303,udp,tag_227
56886,icmp,tag_832
35692,tcp,tag_434
55197,udp,tag_533
59551,tcp,tag_542
14577,tcp,tag_731
57046,tcp,tag_449
43772,tcp,tag_989
36118,udp,tag_378
62098,icmp,tag_136
46399,icmp,tag_143
46147,udp,tag_96
1437,tcp,tag_801
6760,udp,tag_787
30488,tcp,tag_901
28098,tcp,tag_247
11854,icmp,tag_620
52546,tcp,tag_134
26232,udp,tag_55
513,icmp,tag_407
58965,udp,tag_644
65009,tcp,tag_919
58816,tcp,tag_525
60861,udp,tag_502
58975,tcp,tag_981
2226,tcp,tag_972
37759,udp,tag_571
45973,udp,tag_622
9514,udp,tag_701
42048,udp,tag_12
41121,udp,tag_512
40525,icmp,tag_430
52629,icmp,tag_496
4811,tcp,tag_571
64054,icmp,tag_180
43178,udp,tag_903
8985,udp,tag_497
23942,icmp,tag_390
42322,udp,tag_817
62996,udp,tag_355
45342,tcp,tag_839
56331,udp,tag_655
42840,udp,tag_631
55178,icmp,tag_28
19811,udp,tag_811
28808,icmp,tag_59
8356,tcp,tag_379
28001,udp,tag_845
23158,icmp,tag_424
623,tcp,tag_73
8716,tcp,tag_390
63116,udp,tag_50
37375,tcp,tag_91
18642,icmp,tag_797
10147,udp,tag_4
65423,udp,tag_941
27327,udp,tag_427
37967,udp,tag_56
30080,udp,tag_807
42846,tcp,tag_254
13793,udp,tag_955
37878,icmp,tag_557
63871,icmp,tag_953
27134,udp,tag_662
28501,tcp,tag_500
28335,icmp,tag_517
7189,udp,tag_488
8052,icmp,tag_599
38144,icmp,tag_683
25136,icmp,tag_812
36226,udp,tag_58
61151,udp,tag_464
16099,udp,tag_556
55714,tcp,tag_231
14527,tcp,tag_694
28426,udp,tag_913
10248,udp,tag_432
61135,udp,tag_609
29102,icmp,tag_743
33580,icmp,tag_241
33219,udp,tag_680
8738,udp,tag_985
62225,icmp,tag_945
25624,udp,tag_305
29009,tcp,tag_648
25409,tcp,tag_780
64786,icmp,tag_524
53757,udp,tag_309
51373,udp,tag_866
63542,udp,tag_888
55803,tcp,tag_164
38011,udp,tag_6
61421,udp,tag_901
8205,tcp,tag_944
37731,icmp,tag_144
61645,udp,tag_432
60905,udp,tag_310
6050,tcp,tag_896
33966,tcp,tag_314
61562,tcp,tag_592
52720,icmp,tag_672
62586,tcp,tag_764
65167,tcp,tag_542
39823,tcp,tag_604
27189,udp,tag_616
7385,icmp,tag_153
61368,icmp,tag_467
30198,tcp,tag_526
10029,icmp,tag_428
40365,icmp,tag_999
43666,icmp,tag_318
58196,udp,tag_296
5922,icmp,tag_540
19583,icmp,tag_602
10677,tcp,tag_898
1087,icmp,tag_254
43780,tcp,tag_632
64772,udp,tag_478
47002,icmp,tag_54
63690,udp,tag_121
39957,tcp,tag_257
59995,udp,tag_496
58333,tcp,tag_602
2858,udp,tag_746
47139,udp,tag_440
64001,icmp,tag_606
36234,tcp,tag_887
32065,tcp,tag_48
5148,tcp,tag_211
61204,icmp,tag_309
13133,icmp,tag_762
25575,icmp,tag_705
29128,udp,tag_965
18666,tcp,tag_401
12302,icmp,tag_8
11952,icmp,tag_231
61136,tcp,tag_788
15738,udp,tag_552
19147,tcp,tag_82
10358,tcp,tag_109
1421,udp,tag_540
30822,tcp,tag_104
50294,tcp,tag_530
19414,icmp,tag_401
61753,icmp,tag_196
4568,tcp,tag_523
2495,udp,tag_935
26357,udp,tag_183
35019,icmp,tag_97
2223,tcp,tag_391
37626,udp,tag_345
45575,tcp,tag_117
33673,udp,tag_233
41596,tcp,tag_141
59344,udp,tag_884
6740,udp,tag_639
38305,icmp,tag_555
62491,udp,tag_212
56887,tcp,tag_593
48802,tcp,tag_737
38629,tcp,tag_765
51860,icmp,tag_292
62312,icmp,tag_851
23514,tcp,tag_814
55262,icmp,tag_616
23080,tcp,tag_507
59406,tcp,tag_373
39238,tcp,tag_303
64990,icmp,tag_930
7717,udp,tag_86
49278,udp,tag_894
26870,tcp,tag_549
62701,udp,tag_915
53576,udp,tag_578
32139,udp,tag_432
18071,udp,tag_347
19406,tcp,tag_339
13341,icmp,tag_989
49034,udp,tag_426
60417,icmp,tag_194
20803,tcp,tag_453
26544,icmp,tag_643
42429,tcp,tag_299
1512,tcp,tag_268
8737,tcp,tag_54
1065,tcp,tag_663
29714,icmp,tag_518
10004,icmp,tag_868
46135,udp,tag_37
56344,tcp,tag_362
60356,icmp,tag_701
19300,icmp,tag_443
26043,tcp,tag_154
31578,udp,tag_357
5171,tcp,tag_211
51991,tcp,tag_536
40439,icmp,tag_498
40828,udp,tag_512
2242,tcp,tag_557
27878,tcp,tag_580
35839,icmp,tag_267
16608,udp,tag_496
50611,tcp,tag_11
44776,icmp,tag_331
24645,tcp,tag_204
8395,udp,tag_841
59243,icmp,tag_171
56534,udp,tag_192
22239,tcp,tag_333
51226,tcp,tag_261
33285,tcp,tag_123
63649,udp,tag_937
64642,icmp,tag_366
34238,udp,tag_229
27987,icmp,tag_671
38060,tcp,tag_947
24747,udp,tag_618
63700,udp,tag_302
19454,tcp,tag_699
9842,icmp,tag_335
24197,udp,tag_377
17502,icmp,tag_404
3506,icmp,tag_29
53176,udp,tag_328
47408,icmp,tag_748
831,udp,tag_133
37807,icmp,tag_266
47515,tcp,tag_316
24420,tcp,tag_708
56771,udp,tag_308
36735,udp,tag_407
19486,tcp,tag_297
2768,icmp,tag_900
7280,udp,tag_66
7588,udp,tag_943
36422,udp,tag_511
22884,icmp,tag_14
55007,udp,tag_192
58849,tcp,tag_554
61866,tcp,tag_518
59064,tcp,tag_383
6921,icmp,tag_523
8738,udp,tag_134
53788,tcp,tag_854
6109,tcp,tag_300
34021,udp,tag_52
50942,icmp,tag_183
60350,udp,tag_233
8643,tcp,tag_573
16794,tcp,tag_292
2133,tcp,tag_538
8678,tcp,tag_671
51359,tcp,tag_998
2402,icmp,tag_801
42927,udp,tag_726
4690,tcp,tag_103
59577,tcp,tag_155
52677,tcp,tag_2
18127,tcp,tag_84
25657,icmp,tag_570
37630,tcp,tag_175
13686,udp,tag_321
51473,udp,tag_114
19100,udp,tag_755
14327,tcp,tag_461
14624,udp,tag_820
13952,udp,tag_810
17436,icmp,tag_791
11293,udp,tag_925
28065,tcp,tag_613
5451,udp,tag_786
41235,udp,tag_395
1840,udp,tag_235
37353,tcp,tag_126
22679,icmp,tag_252
49797,tcp,tag_119
50622,tcp,tag_403
20285,icmp,tag_983
47410,icmp,tag_368
46245,icmp,tag_989
10689,icmp,tag_94
25152,udp,tag_158
54638,icmp,tag_472
19727,udp,tag_87
63545,tcp,tag_25
23913,tcp,tag_441
41867,icmp,tag_634
14953,tcp,tag_189
54476,icmp,tag_45
20682,tcp,tag_644
14816,tcp,tag_46
21772,udp,tag_745
17451,icmp,tag_459
62428,udp,tag_431
55322,tcp,tag_813
14309,udp,tag_563
32489,udp,tag_16
30432,icmp,tag_151
62252,udp,tag_984
42864,tcp,tag_242
40963,tcp,tag_126
8464,tcp,tag_364
716,icmp,tag_189
55760,tcp,tag_725
24943,udp,tag_758
21772,icmp,tag_667
46812,icmp,tag_336
24255,udp,tag_897
14005,udp,tag_539
16689,tcp,tag_385
60171,udp,tag_716
9296,udp,tag_44
19361,udp,tag_498
20411,icmp,tag_68
40885,tcp,tag_383
52829,tcp,tag_164
48916,icmp,tag_781
11047,udp,tag_178
63739,tcp,tag_941
16794,tcp,tag_157
7000,icmp,tag_701
25851,udp,tag_694
62649,tcp,tag_971
8680,icmp,tag_247
19391,tcp,tag_119
65427,icmp,tag_446
26472,icmp,tag_310
47702,icmp,tag_358
42574,tcp,tag_834
29023,tcp,tag_840
11977,tcp,tag_379
23180,udp,tag_507
20516,icmp,tag_701
50298,udp,tag_49
62650,icmp,tag_614
18782,udp,tag_711
28275,tcp,tag_113
17375,tcp,tag_804
58736,udp,tag_317
48603,tcp,tag_73
20767,udp,tag_127
9765,tcp,tag_923
64144,icmp,tag_349
21378,tcp,tag_493
29384,tcp,tag_943
53384,udp,tag_143
55607,icmp,tag_391
13158,icmp,tag_429
16331,udp,tag_709
27751,udp,tag_336
36158,icmp,tag_577
2258,tcp,tag_327
34868,udp,tag_522
63584,udp,tag_394
59059,tcp,tag_634
35418,tcp,tag_498
28303,tcp,tag_453
58979,udp,tag_148
2833,tcp,tag_924
63076,icmp,tag_394
18810,udp,tag_487
36375,udp,tag_397
23976,tcp,tag_456
56338,icmp,tag_88
322,tcp,tag_783
50523,icmp,tag_734
22597,icmp,tag_148
42049,tcp,tag_365
22375,tcp,tag_454
30914,icmp,tag_308
19302,icmp,tag_196
8953,udp,tag_759
8285,icmp,tag_758
47322,icmp,tag_96
884,tcp,tag_684
54662,tcp,tag_795
64825,udp,tag_105
39045,icmp,tag_392
63510,udp,tag_501
51652,udp,tag_305
52919,udp,tag_287
38257,udp,tag_851
29881,udp,tag_919
28908,udp,tag_679
46969,icmp,tag_17
24299,udp,tag_777
22433,tcp,tag_829
54813,icmp,tag_129
35113,udp,tag_873
31690,udp,tag_767
51065,icmp,tag_985
34772,tcp,tag_37
14528,icmp,tag_143
2810,udp,tag_107
10379,udp,tag_505
7459,icmp,tag_278
60249,icmp,tag_413
506,icmp,tag_93
36716,tcp,tag_68
2633,tcp,tag_345
65301,udp,tag_447
25122,tcp,tag_360
8065,udp,tag_980
13109,tcp,tag_497
14383,icmp,tag_212
18064,udp,tag_14
45431,icmp,tag_770
5560,udp,tag_157
12697,tcp,tag_136
26233,tcp,tag_500
33724,tcp,tag_70
1838,icmp,tag_343
58271,udp,tag_180
7421,tcp,tag_769
4221,icmp,tag_314
48567,udp,tag_160
64876,tcp,tag_4
43241,icmp,tag_276
54616,icmp,tag_921
531,tcp,tag_92
57360,tcp,tag_358
28091,tcp,tag_345
48895,icmp,tag_244
4829,tcp,tag_9
686,tcp,tag_322
42138,tcp,tag_971
35539,icmp,tag_590
25331,udp,tag_515
4931,udp,tag_10
20175,tcp,tag_534
49515,udp,tag_399
42823,icmp,tag_570
46932,tcp,tag_873
42430,tcp,tag_893
710,udp,tag_563
27774,icmp,tag_186
46258,udp,tag_628
10323,icmp,tag_574
10368,udp,tag_817
62026,tcp,tag_758
49461,tcp,tag_587
40693,tcp,tag_918
65109,udp,tag_93
32452,icmp,tag_139
1010,icmp,tag_518
55623,tcp,tag_340
40079,icmp,tag_898
21619,tcp,tag_190
27372,icmp,tag_489
55571,icmp,tag_517
37079,icmp,tag_210
51274,tcp,tag_394
25458,tcp,tag_379
44975,tcp,tag_466
30073,tcp,tag_161
19334,tcp,tag_60
57493,icmp,tag_165
7774,udp,tag_772
33231,tcp,tag_580
44660,tcp,tag_486
57055,icmp,tag_800
11415,udp,tag_521
22157,icmp,tag_382
62206,icmp,tag_711
35698,icmp,tag_934
7957,tcp,tag_458
31635,icmp,tag_287
2903,udp,tag_244
46433,icmp,tag_795
45796,icmp,tag_106
59960,icmp,tag_634
4896,tcp,tag_13
26020,tcp,tag_937
4510,udp,tag_847
58468,udp,tag_694
34391,tcp,tag_345
25079,udp,tag_78
61581,udp,tag_593
52271,icmp,tag_978
1206,icmp,tag_689
58580,tcp,tag_279
29981,udp,tag_397
42645,tcp,tag_739
30590,icmp,tag_609
65520,tcp,tag_766
25606,icmp,tag_302
21984,tcp,tag_635
5545,tcp,tag_737
42668,udp,tag_241
43453,tcp,tag_58
59236,tcp,tag_994
52262,udp,tag_596
32828,tcp,tag_558
48784,tcp,tag_116
53728,tcp,tag_244
16133,udp,tag_914
32630,icmp,tag_951
17340,icmp,tag_388
61715,icmp,tag_443
16633,icmp,tag_18
9381,udp,tag_797
43032,icmp,tag_636
46533,tcp,tag_555
12738,udp,tag_888
11703,icmp,tag_616
48375,icmp,tag_428
31702,tcp,tag_136
49568,icmp,tag_606
36325,tcp,tag_419
51687,tcp,tag_571
5820,udp,tag_822
14773,udp,tag_775
50803,tcp,tag_597
38798,tcp,tag_467
38074,udp,tag_603
15570,udp,tag_867
19342,udp,tag_350
25424,icmp,tag_349
29495,icmp,tag_138
3747,icmp,tag_231
35702,icmp,tag_705
42988,tcp,tag_748
56043,tcp,tag_833
41782,icmp,tag_85
30065,tcp,tag_516
24938,icmp,tag_926
43957,icmp,tag_6
5405,udp,tag_144
36205,tcp,tag_497
57542,udp,tag_569
47631,udp,tag_915
11187,tcp,tag_115
25168,udp,tag_304
41607,icmp,tag_863
47465,tcp,tag_865
3712,tcp,tag_516
35648,tcp,tag_656
30831,tcp,tag_751
35366,tcp,tag_101
28065,udp,tag_563
4643,udp,tag_616
30262,udp,tag_838
20370,udp,tag_794
7455,icmp,tag_71
10026,icmp,tag_221
11323,icmp,tag_245
64340,udp,tag_342
56044,tcp,tag_856
13192,tcp,tag_41
30333,udp,tag_43
36164,icmp,tag_484
54948,tcp,tag_856
6186,tcp,tag_345
18297,tcp,tag_249
33187,udp,tag_552
37233,icmp,tag_487
39809,udp,tag_173
25874,icmp,tag_450
10610,icmp,tag_197
13676,udp,tag_845
55692,udp,tag_839
36652,tcp,tag_620
24347,tcp,tag_506
20825,icmp,tag_245
21579,udp,tag_455
22185,icmp,tag_672
24282,udp,tag_788
2600,icmp,tag_777
30166,tcp,tag_432
51736,icmp,tag_994
59585,icmp,tag_500
47287,icmp,tag_33
27286,udp,tag_27
65324,udp,tag_712
48320,tcp,tag_847
5205,udp,tag_290
46710,tcp,tag_542
39326,udp,tag_567
28771,udp,tag_262
53860,udp,tag_451
19114,icmp,tag_801
303,tcp,tag_48
13446,tcp,tag_365
50616,icmp,tag_407
30200,tcp,tag_415
42233,icmp,tag_56
2629,tcp,tag_466
52891,udp,tag_118
52894,icmp,tag_491
57673,udp,tag_680
63622,tcp,tag_5
47154,tcp,tag_667
19715,icmp,tag_133
23844,icmp,tag_747
51756,icmp,tag_844
51045,tcp,tag_871
28842,udp,tag_803
38176,udp,tag_536
45011,icmp,tag_319
14299,icmp,tag_527
1699,tcp,tag_757
9472,udp,tag_465
20737,icmp,tag_396
48474,tcp,tag_884
51983,udp,tag_535
44255,udp,tag_669
15069,tcp,tag_158
48200,udp,tag_643
21997,icmp,tag_969
23071,icmp,tag_460
435,udp,tag_670
59498,tcp,tag_212
40305,icmp,tag_920
25024,tcp,tag_196
50166,tcp,tag_80
42673,icmp,tag_13
52044,udp,tag_265
1835,tcp,tag_79
35050,icmp,tag_622
21129,tcp,tag_170
15415,tcp,tag_171
15962,icmp,tag_698
18077,icmp,tag_204
16913,udp,tag_988
61264,tcp,tag_781
51856,udp,tag_794
19099,tcp,tag_292
46198,icmp,tag_10
9136,tcp,tag_285
11000,tcp,tag_47
49270,tcp,tag_397
53416,tcp,tag_778
30229,icmp,tag_343
33541,tcp,tag_46
52597,tcp,tag_95
29068,udp,tag_376
56742,icmp,tag_432
31163,tcp,tag_176
35703,tcp,tag_895
55554,udp,tag_612
20950,icmp,tag_277
48143,tcp,tag_711
41587,icmp,tag_447
40661,udp,tag_813
46403,udp,tag_370
9837,udp,tag_995
29523,icmp,tag_470
10752,udp,tag_986
52055,tcp,tag_987
47099,udp,tag_716
37064,udp,tag_978
63078,tcp,tag_154
2579,tcp,tag_851
41860,icmp,tag_283
64064,icmp,tag_596
63602,icmp,tag_527
54061,udp,tag_164
40824,icmp,tag_252
42321,icmp,tag_522
55394,icmp,tag_292
59537,udp,tag_890
20495,tcp,tag_112
24905,tcp,tag_535
51452,tcp,tag_746
27518,tcp,tag_231
33211,tcp,tag_121
3197,udp,tag_127
32348,icmp,tag_165
64630,udp,tag_389
41729,icmp,tag_388
36759,tcp,tag_81
27235,icmp,tag_769
29351,icmp,tag_346
31718,icmp,tag_682
25563,udp,tag_107
5124,icmp,tag_792
11621,udp,tag_813
21008,udp,tag_699
32319,icmp,tag_109
3477,udp,tag_542
12121,tcp,tag_813
14001,udp,tag_546
1809,udp,tag_708
36413,udp,tag_921
28574,tcp,tag_597
37389,icmp,tag_590
14945,udp,tag_318
33694,tcp,tag_592
22513,udp,tag_268
42698,tcp,tag_387
50197,tcp,tag_467
15785,tcp,tag_101
25000,icmp,tag_584
406,icmp,tag_747
3550,icmp,tag_3
31971,icmp,tag_907
32514,tcp,tag_605
59665,tcp,tag_273
7926,udp,tag_261
50976,udp,tag_676
15137,udp,tag_490
32285,icmp,tag_434
11168,udp,tag_155
18291,icmp,tag_337
29584,tcp,tag_434
19666,tcp,tag_231
42735,icmp,tag_482
61117,udp,tag_911
31262,udp,tag_182
63785,icmp,tag_25
51653,tcp,tag_570
19151,udp,tag_650
32796,tcp,tag_560
25525,tcp,tag_978
7147,udp,tag_51
34218,icmp,tag_308
34254,tcp,tag_606
1282,tcp,tag_677
47778,tcp,tag_786
29137,udp,tag_592
64556,icmp,tag_406
12354,tcp,tag_101
15401,icmp,tag_839
21253,udp,tag_453
22860,udp,tag_574
61981,icmp,tag_789
45785,icmp,tag_299
1339,tcp,tag_259
18163,udp,tag_907
20559,icmp,tag_568
56830,udp,tag_84
36796,udp,tag_239
34534,icmp,tag_225
17939,icmp,tag_22
40414,icmp,tag_138
6906,icmp,tag_679
8438,tcp,tag_580
62487,udp,tag_524
31035,tcp,tag_547
28695,udp,tag_387
48519,icmp,tag_605
32881,tcp,tag_14
43770,udp,tag_467
46266,tcp,tag_207
37145,icmp,tag_291
44792,udp,tag_744
7213,icmp,tag_638
37428,udp,tag_751
4758,icmp,tag_766
30517,icmp,tag_232
30929,icmp,tag_478
275,tcp,tag_9
51949,udp,tag_181
31494,tcp,tag_26
48441,tcp,tag_449
16781,icmp,tag_172
33240,udp,tag_829
64192,icmp,tag_62
18913,udp,tag_848
29764,udp,tag_391
36382,udp,tag_610
56616,tcp,tag_658
25093,udp,tag_408
24972,tcp,tag_920
37019,icmp,tag_401
17486,tcp,tag_222
35419,tcp,tag_21
64045,icmp,tag_195
52404,icmp,tag_533
1480,icmp,tag_177
42227,tcp,tag_860
27558,tcp,tag_842
45674,tcp,tag_280
40890,icmp,tag_163
49697,icmp,tag_946
34224,icmp,tag_285
36291,udp,tag_644
8953,tcp,tag_957
29383,tcp,tag_229
61113,icmp,tag_30
33755,icmp,tag_971
46336,icmp,tag_412
602,udp,tag_560
16615,icmp,tag_957
64213,udp,tag_335
18979,udp,tag_158
38370,udp,tag_762
48601,icmp,tag_229
59070,udp,tag_940
29246,udp,tag_752
10997,udp,tag_380
4379,tcp,tag_524
54026,tcp,tag_41
2751,udp,tag_454
18555,icmp,tag_312
60980,icmp,tag_337
9003,tcp,tag_473
54501,udp,tag_199
8699,tcp,tag_214
5911,tcp,tag_961
11996,udp,tag_58
28689,tcp,tag_47
25932,udp,tag_950
23601,tcp,tag_173
33399,udp,tag_539
9215,tcp,tag_937
19189,udp,tag_883
23218,icmp,tag_691
9853,icmp,tag_926
20374,udp,tag_19
57796,tcp,tag_518
12633,icmp,tag_590
10062,udp,tag_550
18662,tcp,tag_169
19435,icmp,tag_496
27939,icmp,tag_124
50193,tcp,tag_107
39408,icmp,tag_755
29480,icmp,tag_304
3581,icmp,tag_476
16215,icmp,tag_817
4883,tcp,tag_472
47235,tcp,tag_24
37597,icmp,tag_561
61533,tcp,tag_619
16940,icmp,tag_884
14510,udp,tag_220
58606,tcp,tag_684
8586,icmp,tag_994
8223,tcp,tag_327
44004,tcp,tag_123
316,icmp,tag_107
6447,udp,tag_757
32035,udp,tag_947
56432,icmp,tag_402
64780,udp,tag_1
29344,tcp,tag_300
7840,udp,tag_944
22149,tcp,tag_656
32438,udp,tag_332
5606,tcp,tag_941
28675,tcp,tag_633
39243,icmp,tag_274
44517,icmp,tag_556
31411,udp,tag_51
37602,tcp,tag_329
39133,icmp,tag_63
24773,tcp,tag_745
51953,udp,tag_366
5600,icmp,tag_676
19867,tcp,tag_327
56217,icmp,tag_906
13092,icmp,tag_314
52166,udp,tag_556
45454,tcp,tag_877
58844,icmp,tag_546
60635,tcp,tag_857
24241,icmp,tag_649
30318,tcp,tag_757
42387,icmp,tag_648
9233,udp,tag_625
28775,icmp,tag_326
59246,udp,tag_728
55142,udp,tag_560
59096,tcp,tag_627
24473,udp,tag_555
22576,icmp,tag_578
52446,udp,tag_929
43848,tcp,tag_162
10621,udp,tag_888
41273,tcp,tag_668
57611,icmp,tag_24
53500,icmp,tag_967
38281,icmp,tag_640
29097,udp,tag_527
38098,icmp,tag_157
42444,icmp,tag_538
41562,udp,tag_999
21697,tcp,tag_49
7356,icmp,tag_302
58890,tcp,tag_711
28157,udp,tag_978
7019,icmp,tag_569
36767,udp,tag_825
40789,udp,tag_225
46782,tcp,tag_128
63533,udp,tag_908
8692,tcp,tag_725
62831,icmp,tag_373
9888,tcp,tag_432
48985,udp,tag_316
17104,tcp,tag_911
18284,icmp,tag_676
49909,udp,tag_528
1165,tcp,tag_215
59484,udp,tag_452
57904,icmp,tag_564
33583,icmp,tag_337
21370,udp,tag_216
49161,udp,tag_767
36179,icmp,tag_561
20695,icmp,tag_337
47739,icmp,tag_240
35973,tcp,tag_832
34674,tcp,tag_159
10142,icmp,tag_52
8623,udp,tag_988
61877,icmp,tag_424
29553,udp,tag_530
5372,tcp,tag_44
24991,icmp,tag_181
13933,tcp,tag_303
31457,tcp,tag_611
54816,tcp,tag_302
53638,tcp,tag_368
5688,icmp,tag_28
50119,tcp,tag_455
59737,tcp,tag_98
26454,icmp,tag_716
19649,udp,tag_834
20884,tcp,tag_230
18074,icmp,tag_776
34507,udp,tag_600
23396,udp,tag_945
12618,udp,tag_931
10804,tcp,tag_736
27535,tcp,tag_701
27821,tcp,tag_711
18398,udp,tag_79
27445,udp,tag_468
57380,tcp,tag_590
38285,tcp,tag_906
9784,icmp,tag_640
33328,tcp,tag_760
44072,tcp,tag_509
38677,udp,tag_505
50371,icmp,tag_485
5136,tcp,tag_260
57924,tcp,tag_534
1513,udp,tag_246
13955,tcp,tag_365
20442,icmp,tag_105
20213,tcp,tag_416
34128,icmp,tag_156
39113,udp,tag_681
39753,udp,tag_174
43453,udp,tag_659
39088,tcp,tag_985
13155,tcp,tag_40
33591,tcp,tag_434
42487,tcp,tag_374
24560,icmp,tag_803
32256,udp,tag_16
62874,udp,tag_143
61994,tcp,tag_916
58813,icmp,tag_102
33720,icmp,tag_609
28862,tcp,tag_329
57041,udp,tag_930
49036,tcp,tag_283
44709,icmp,tag_334
32143,icmp,tag_336
5728,icmp,tag_405
44180,udp,tag_800
9883,tcp,tag_835
30456,icmp,tag_404
40574,tcp,tag_13
31519,icmp,tag_306
62760,tcp,tag_262
49504,icmp,tag_672
1804,udp,tag_753
57036,tcp,tag_710
